duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	13	ScopeEnter	s7	-	c1	c0	1133	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	14	Decl	s8	-	c1	c0	1138	for_init	s2	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	15	Read	s8	-	c1	c0	1159	for_cond	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	16	Read	s3	-	c1	c0	1171	for_cond	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	17	ReadWrite	s8	-	c1	c0	1184	for_inc	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	18	Condition	-	-	c1	c0	1133	for	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	19	Write	s5	-	c1	c0	1202	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	20	Read	s5	-	c1	c0	1202	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	21	Read	s8	-	c1	c0	1213	-	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	22	Read	s10	-	c1	c0	1226	-	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	23	Read	s8	-	c1	c0	1240	-	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	24	ScopeExit	s7	-	c1	c0	1133	back_edge	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(const V *,idx_t)	25	ScopeExit	s0	-	c0	-	927	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	0	ScopeEnter	s0	-	c0	-	651	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	1	Param	s1	-	c0	-	689	-	s2	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	2	Decl	s3	-	c0	-	706	-	s2	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	3	Call	-	s4	c0	-	725	-	static	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	4	Read	s1	-	c0	-	736	-	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	5	Write	s5	-	c0	-	746	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	6	Call	-	s6	c0	-	759	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	7	Read	s3	-	c0	-	799	-	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	8	ScopeEnter	s7	-	c1	c0	815	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	9	Decl	s8	-	c1	c0	820	for_init	s2	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	10	Read	s8	-	c1	c0	841	for_cond	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	11	Read	s3	-	c1	c0	853	for_cond	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	12	ReadWrite	s8	-	c1	c0	866	for_inc	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	13	Condition	-	-	c1	c0	815	for	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	14	Write	s5	-	c1	c0	884	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	15	Read	s5	-	c1	c0	884	-	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	16	Read	s8	-	c1	c0	895	-	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	17	Read	s9	-	c1	c0	908	-	-	clang
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	18	ScopeExit	s7	-	c1	c0	815	back_edge	-	walk
duckdb::TemplatedValidityData.TemplatedValidityData<V>(idx_t)	19	ScopeExit	s0	-	c0	-	651	-	-	walk
duckdb::TemplatedValidityMask.AllValid() const	0	ScopeEnter	s0	-	c0	-	2856	-	-	walk
duckdb::TemplatedValidityMask.AllValid() const	1	Return	-	-	c0	-	2889	-	-	walk
duckdb::TemplatedValidityMask.AllValid() const	2	Call	-	s22	c0	-	2896	-	member	clang
duckdb::TemplatedValidityMask.AllValid() const	3	ScopeExit	s0	-	c0	-	2856	-	-	walk
duckdb::TemplatedValidityMask.AllValid(V)	0	ScopeEnter	s0	-	c0	-	4661	-	-	walk
duckdb::TemplatedValidityMask.AllValid(V)	1	Param	s44	-	c0	-	4689	-	s45	clang
duckdb::TemplatedValidityMask.AllValid(V)	2	Return	-	-	c0	-	4785	-	-	walk
duckdb::TemplatedValidityMask.AllValid(V)	3	Call	-	s6	c0	-	4792	-	-	walk
duckdb::TemplatedValidityMask.AllValid(V)	4	Read	s44	-	c0	-	4792	-	-	clang
duckdb::TemplatedValidityMask.AllValid(V)	5	ScopeExit	s0	-	c0	-	4661	-	-	walk
duckdb::TemplatedValidityMask.CanHaveNull() const	0	ScopeEnter	s0	-	c0	-	2700	-	-	walk
duckdb::TemplatedValidityMask.CanHaveNull() const	1	Return	-	-	c0	-	2736	-	-	walk
duckdb::TemplatedValidityMask.CanHaveNull() const	2	Read	s13	-	c0	-	2743	-	-	walk
duckdb::TemplatedValidityMask.CanHaveNull() const	3	ScopeExit	s0	-	c0	-	2700	-	-	walk
duckdb::TemplatedValidityMask.CannotHaveNull() const	0	ScopeEnter	s0	-	c0	-	2634	-	-	walk
duckdb::TemplatedValidityMask.CannotHaveNull() const	1	Return	-	-	c0	-	2673	-	-	walk
duckdb::TemplatedValidityMask.CannotHaveNull() const	2	Read	s13	-	c0	-	2681	-	-	walk
duckdb::TemplatedValidityMask.CannotHaveNull() const	3	ScopeExit	s0	-	c0	-	2634	-	-	walk
duckdb::TemplatedValidityMask.CheckAllInvalid(idx_t) const	0	ScopeEnter	s0	-	c0	-	3006	-	-	walk
duckdb::TemplatedValidityMask.CheckAllInvalid(idx_t) const	1	Param	s1	-	c0	-	3034	-	s2	clang
duckdb::TemplatedValidityMask.CheckAllInvalid(idx_t) const	2	Return	-	-	c0	-	3057	-	-	walk
duckdb::TemplatedValidityMask.CheckAllInvalid(idx_t) const	3	Call	-	s6	c0	-	3064	-	-	walk
duckdb::TemplatedValidityMask.CheckAllInvalid(idx_t) const	4	Call	-	s23	c0	-	3064	-	member	clang
duckdb::TemplatedValidityMask.CheckAllInvalid(idx_t) const	5	Read	s1	-	c0	-	3075	-	-	clang
duckdb::TemplatedValidityMask.CheckAllInvalid(idx_t) const	6	ScopeExit	s0	-	c0	-	3006	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t) const	0	ScopeEnter	s0	-	c0	-	2918	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t) const	1	Param	s1	-	c0	-	2944	-	s2	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t) const	2	Return	-	-	c0	-	2967	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t) const	3	Call	-	s6	c0	-	2974	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t) const	4	Call	-	s23	c0	-	2974	-	member	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t) const	5	Read	s1	-	c0	-	2985	-	-	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t) const	6	Read	s1	-	c0	-	2995	-	-	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t) const	7	ScopeExit	s0	-	c0	-	2918	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	0	ScopeEnter	s0	-	c0	-	3093	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	1	Param	s24	-	c0	-	3119	-	s2	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	2	Param	s25	-	c0	-	3129	-	s2	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	3	ScopeEnter	s26	-	c1	c0	3151	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	4	Call	-	s22	c1	c0	3155	-	member	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	5	Condition	-	-	c1	c0	3155	if	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	6	Branch	-	-	c1	c0	3173	then	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	7	ScopeEnter	s27	-	c2	c1	3173	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	8	Return	-	-	c2	c1	3178	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	9	ScopeExit	s27	-	c2	c1	3173	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	10	ScopeExit	s26	-	c1	c0	3151	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	11	ScopeEnter	s7	-	c3	c0	3197	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	12	Decl	s28	-	c3	c0	3202	for_init	s2	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	13	Read	s25	-	c3	c0	3212	for_init	-	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	14	Read	s28	-	c3	c0	3218	for_cond	-	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	15	Read	s24	-	c3	c0	3222	for_cond	-	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	16	ReadWrite	s28	-	c3	c0	3226	for_inc	-	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	17	Condition	-	-	c3	c0	3197	for	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	18	ScopeEnter	s26	-	c4	c3	3236	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	19	Call	-	s6	c4	c3	3241	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	20	Read	s29	-	c4	c3	3241	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	21	Read	s28	-	c4	c3	3252	-	-	clang
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	22	Condition	-	-	c4	c3	3240	if	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	23	Branch	-	-	c4	c3	3256	then	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	24	ScopeEnter	s27	-	c5	c4	3256	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	25	Return	-	-	c5	c4	3262	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	26	ScopeExit	s27	-	c5	c4	3256	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	27	ScopeExit	s26	-	c4	c3	3236	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	28	ScopeExit	s7	-	c3	c0	3197	back_edge	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	29	Return	-	-	c0	-	3287	-	-	walk
duckdb::TemplatedValidityMask.CheckAllValid(idx_t,idx_t) const	30	ScopeExit	s0	-	c0	-	3093	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	0	ScopeEnter	s0	-	c0	-	10625	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	1	Param	s69	-	c0	-	10642	-	s20	clang
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	2	Param	s1	-	c0	-	10678	-	s2	clang
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	3	Write	s14	-	c0	-	10695	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	4	Read	s1	-	c0	-	10706	-	-	clang
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	5	ScopeEnter	s26	-	c1	c0	10715	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	6	Call	-	s6	c1	c0	10719	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	7	Read	s29	-	c1	c0	10719	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	8	Read	s69	-	c1	c0	10719	-	-	clang
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	9	Condition	-	-	c1	c0	10719	if	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	10	Branch	-	-	c1	c0	10743	then	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	11	ScopeEnter	s27	-	c2	c1	10743	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	12	Write	s41	-	c2	c1	10748	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	13	Write	s13	-	c2	c1	10776	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	14	ScopeExit	s27	-	c2	c1	10743	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	15	Branch	-	-	c1	c0	10810	else	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	16	ScopeEnter	s38	-	c3	c1	10810	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	17	Write	s41	-	c3	c1	10815	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	18	Call	-	s6	c3	c1	10831	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	19	Read	s29	-	c3	c1	10859	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	20	Read	s69	-	c3	c1	10859	-	-	clang
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	21	Read	s1	-	c3	c1	10880	-	-	clang
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	22	Write	s13	-	c3	c1	10891	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	23	Call	-	s6	c3	c1	10907	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	24	Read	s29	-	c3	c1	10907	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	25	Read	s29	-	c3	c1	10907	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	26	Read	s41	-	c3	c1	10907	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	27	ScopeExit	s38	-	c3	c1	10810	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	28	ScopeExit	s26	-	c1	c0	10715	-	-	walk
duckdb::TemplatedValidityMask.Copy(const TemplatedValidityMask<V> &,idx_t)	29	ScopeExit	s0	-	c0	-	10625	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	0	ScopeEnter	s0	-	c0	-	3305	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	1	Param	s1	-	c0	-	3322	-	s30	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	2	ScopeEnter	s26	-	c1	c0	3351	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	3	Call	-	s22	c1	c0	3355	-	member	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	4	Read	s1	-	c1	c0	3375	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	5	Condition	-	-	c1	c0	3355	if	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	6	Branch	-	-	c1	c0	3387	then	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	7	ScopeEnter	s27	-	c2	c1	3387	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	8	Return	-	-	c2	c1	3392	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	9	Read	s1	-	c2	c1	3399	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	10	ScopeExit	s27	-	c2	c1	3387	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	11	ScopeExit	s26	-	c1	c0	3351	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	12	Decl	s31	-	c0	-	3413	-	s2	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	13	Decl	s3	-	c0	-	3432	-	s30	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	14	Call	-	s4	c0	-	3457	-	static	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	15	Read	s1	-	c0	-	3468	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	16	ScopeEnter	s7	-	c3	c0	3478	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	17	Decl	s8	-	c3	c0	3483	for_init	s2	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	18	Read	s8	-	c3	c0	3504	for_cond	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	19	Read	s3	-	c3	c0	3516	for_cond	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	20	Condition	-	-	c3	c0	3478	for	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	21	Decl	s32	-	c3	c0	3535	-	s33	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	22	Call	-	s34	c3	c0	3548	-	member	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	23	ReadWrite	s8	-	c3	c0	3565	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	24	ScopeEnter	s26	-	c4	c3	3650	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	25	Read	s8	-	c4	c3	3654	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	26	Read	s3	-	c4	c3	3667	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	27	Read	s1	-	c4	c3	3682	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	28	Read	s12	-	c4	c3	3690	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	29	Condition	-	-	c4	c3	3654	if	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	30	Branch	-	-	c4	c3	3711	then	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	31	ScopeEnter	s27	-	c5	c4	3711	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	32	Decl	s35	-	c5	c4	3717	-	s30	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	33	Read	s12	-	c5	c4	3736	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	34	Read	s1	-	c5	c4	3754	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	35	Read	s12	-	c5	c4	3762	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	36	Decl	s36	-	c5	c4	3783	-	s37	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	37	Read	s29	-	c5	c4	3801	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	38	Read	s35	-	c5	c4	3830	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	39	ReadWrite	s32	-	c5	c4	3841	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	40	Read	s36	-	c5	c4	3850	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	41	ScopeExit	s27	-	c5	c4	3711	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	42	Branch	-	-	c4	c3	3866	else	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	43	ScopeEnter	s38	-	c6	c4	3866	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	44	ScopeEnter	s26	-	c7	c6	3866	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	45	Call	-	s6	c7	c6	3870	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	46	Read	s29	-	c7	c6	3870	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	47	Read	s32	-	c7	c6	3879	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	48	Condition	-	-	c7	c6	3870	if	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	49	Branch	-	-	c7	c6	3887	then	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	50	ScopeEnter	s27	-	c8	c7	3887	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	51	ReadWrite	s31	-	c8	c7	3915	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	52	Read	s12	-	c8	c7	3924	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	53	Continue	-	-	c8	c7	3944	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	54	ScopeExit	s27	-	c8	c7	3887	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	55	ScopeExit	s26	-	c7	c6	3866	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	56	ScopeExit	s38	-	c6	c4	3866	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	57	ScopeExit	s26	-	c4	c3	3650	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	58	ScopeEnter	s39	-	c9	c3	4013	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	59	Read	s32	-	c9	c3	4020	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	60	Condition	-	-	c9	c3	4013	while	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	61	ReadWrite	s32	-	c9	c3	4033	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	62	Read	s32	-	c9	c3	4043	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	63	ReadWrite	s31	-	c9	c3	4061	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	64	ScopeExit	s39	-	c9	c3	4013	back_edge	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	65	ScopeExit	s7	-	c3	c0	3478	back_edge	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	66	Return	-	-	c0	-	4080	-	-	walk
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	67	Read	s31	-	c0	-	4087	-	-	clang
duckdb::TemplatedValidityMask.CountValid(const idx_t) const	68	ScopeExit	s0	-	c0	-	3305	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	0	ScopeEnter	s0	-	c0	-	8270	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	1	ScopeEnter	s26	-	c1	c0	8303	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	2	Read	s13	-	c1	c0	8308	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	3	Condition	-	-	c1	c0	8307	if	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	4	Branch	-	-	c1	c0	8323	then	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	5	ScopeEnter	s27	-	c2	c1	8323	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	6	Call	-	s6	c2	c1	8328	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	7	Read	s29	-	c2	c1	8328	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	8	ScopeExit	s27	-	c2	c1	8323	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	9	ScopeExit	s26	-	c1	c0	8303	-	-	walk
duckdb::TemplatedValidityMask.EnsureWritable()	10	ScopeExit	s0	-	c0	-	8270	-	-	walk
duckdb::TemplatedValidityMask.EntryCount(idx_t)	0	ScopeEnter	s0	-	c0	-	4306	-	-	walk
duckdb::TemplatedValidityMask.EntryCount(idx_t)	1	Param	s1	-	c0	-	4337	-	s2	clang
duckdb::TemplatedValidityMask.EntryCount(idx_t)	2	Return	-	-	c0	-	4354	-	-	walk
duckdb::TemplatedValidityMask.EntryCount(idx_t)	3	Call	-	s6	c0	-	4361	-	-	walk
duckdb::TemplatedValidityMask.EntryCount(idx_t)	4	Read	s1	-	c0	-	4388	-	-	clang
duckdb::TemplatedValidityMask.EntryCount(idx_t)	5	ScopeExit	s0	-	c0	-	4306	-	-	walk
